Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
223824,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Unknown,1/29/2017,2/16/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223689,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Unknown,1/25/2017,2/10/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223636,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Unknown,1/17/2017,2/3/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
223616,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Unknown,1/13/2017,2/3/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223631,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Unknown,1/10/2017,2/3/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223611,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Unknown,1/4/2017,2/3/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
222548,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,1/3/2017,1/17/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222559,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,12/27/2016,1/17/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222429,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,12/24/2016,1/5/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222428,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,12/13/2016,1/5/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
222427,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,12/4/2016,1/5/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
211817,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Centroid Admin2,,4/12/2016,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
225355,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,,2/8/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,,,,,,,,
225354,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,,2/8/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,,,,,,,,
225353,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,,2/8/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,,,,,,,,
225352,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,,2/8/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,,,,,,,,
225351,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,,2/8/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,,,,,,,,
224355,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,,1/13/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
209552,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Exact,,1/11/2016,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, chicken",,1,,,,,,,
226986,National authorities,23.12,113.27,Asia,China,Guangdong Sheng,Guangzhou,Unknown,3/2/2017,3/10/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",,1,,,,,0,,
225755,OIE,22.90,120.33,Asia,Taiwan (Province Of China),Taiwan Sheng,Guanmiao District,Exact,3/23/2017,3/27/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",8879,640,640,8239,0,,,,
225445,OIE,22.90,120.33,Asia,Taiwan (Province Of China),Taiwan Sheng,Guanmiao District,Exact,2/27/2017,3/17/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",22000,1915,1915,20085,0,,,,
212013,OIE,22.90,120.33,Asia,Taiwan (Province Of China),Taiwan Sheng,Guanmiao District,Exact,4/29/2016,5/5/2016,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",8470,3583,3583,4887,0,,,,
225887,National authorities,23.91,109.00,Asia,China,Guangxi Zhuangzu Zizhiqu,Guanxi,Centroid Admin1,3/11/2017,3/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
223168,OIE,51.96,14.72,Europe,Poland,Lubuskie,Gubin,Exact,1/25/2017,2/1/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, anatidae",,1,1,0,0,,,,
224896,OIE,55.70,39.12,Europe,Russian Federation,Moskovskaya Oblast,Gubino,Unknown,3/3/2017,3/6/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",11,11,11,0,0,,,,
216721,National authorities,-7.06,110.79,Asia,Indonesia,Jawa Tengah,Guci,Exact,12/30/2015,12/30/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,1200,,,,,,
216720,National authorities,-7.06,110.79,Asia,Indonesia,Jawa Tengah,Guci,Exact,12/30/2015,12/30/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,500,,,,,,
221586,OIE,55.15,10.70,Europe,Denmark,Fyn,Gudme,Exact,11/26/2016,12/22/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, swan",,1,0,1,0,,,,
223658,National authorities,23.40,110.08,Asia,China,Guangxi Zhuangzu Zizhiqu,Guigang,Unknown,1/28/2017,2/5/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225938,National authorities,24.63,110.64,Asia,China,Guangxi Zhuangzu Zizhiqu,Guilin,Unknown,3/18/2017,3/31/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225883,National authorities,24.63,110.64,Asia,China,Guangxi Zhuangzu Zizhiqu,Guilin,Unknown,3/14/2017,3/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225888,National authorities,24.63,110.64,Asia,China,Guangxi Zhuangzu Zizhiqu,Guilin,Unknown,3/11/2017,3/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
225901,National authorities,24.63,110.64,Asia,China,Guangxi Zhuangzu Zizhiqu,Guilin,Unknown,3/7/2017,3/31/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,50,1,
225033,National authorities,24.63,110.64,Asia,China,Guangxi Zhuangzu Zizhiqu,Guilin,Unknown,2/28/2017,3/10/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
224373,National authorities,24.63,110.64,Asia,China,Guangxi Zhuangzu Zizhiqu,Guilin,Unknown,2/18/2017,2/24/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,1
226994,National authorities,25.20,110.35,Asia,China,Guangxi Zhuangzu Zizhiqu,Guilin City,Unknown,3/17/2017,3/17/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",,1,,,,,,,
212014,OIE,22.94,120.29,Asia,Taiwan (Province Of China),Taiwan Sheng,Guiren District,Exact,4/19/2016,5/5/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",1936,104,104,1832,0,,,,
208405,National authorities,26.65,106.63,Asia,China,Guizhou Sheng,Guiyang,Exact,6/30/2015,11/12/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
208228,National authorities,26.65,106.63,Asia,China,Guizhou Sheng,Guiyang,Exact,12/31/2014,11/2/2015,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck, domestic, goose",,2,,,,,,,
221878,OIE,43.32,0.45,Europe,France,Midi-Pyrenees,Guizerix,Exact,12/25/2016,12/30/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",616,0,0,616,0,,,,
221877,OIE,43.32,0.45,Europe,France,Midi-Pyrenees,Guizerix,Exact,12/25/2016,12/30/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1000,0,0,1000,0,,,,
221834,OIE,43.32,0.45,Europe,France,Midi-Pyrenees,Guizerix,Exact,12/20/2016,12/23/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",4200,0,0,4200,0,,,,
223308,National authorities,26.80,106.58,Asia,China,Guizhou Sheng,Guizhou Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",,1,,,,,,,
223307,National authorities,26.80,106.58,Asia,China,Guizhou Sheng,Guizhou Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",,1,,,,,,,
223306,National authorities,26.80,106.58,Asia,China,Guizhou Sheng,Guizhou Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",,1,,,,,,,
223305,National authorities,26.80,106.58,Asia,China,Guizhou Sheng,Guizhou Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken, domestic, duck, domestic, goose",,3,,,,,,,
223304,National authorities,26.80,106.58,Asia,China,Guizhou Sheng,Guizhou Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken, domestic, duck",,2,,,,,,,
223303,National authorities,26.80,106.58,Asia,China,Guizhou Sheng,Guizhou Sheng,Centroid Admin2,7/15/2016,10/31/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken, domestic, duck, domestic, goose",,3,,,,,,,
215424,National authorities,26.80,106.58,Asia,China,Guizhou Sheng,Guizhou Sheng,Centroid Admin2,12/15/2015,1/15/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck, domestic, goose",,5,,,,,0,,
225644,OIE,23.63,120.51,Asia,Taiwan (Province Of China),Taiwan Sheng,Gukeng Township,Exact,3/12/2017,3/20/2017,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",33296,40,40,33256,0,,,,
221510,FAO Field Officer,-7.91,110.27,Asia,Indonesia,Daerah Istimewa Yogyakarta,Gulurejo,Exact,11/9/2016,11/9/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,2,,,,,,
218750,National authorities,-7.91,110.27,Asia,Indonesia,Daerah Istimewa Yogyakarta,Gulurejo,Exact,9/1/2016,9/1/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,5,,,,,,
223582,National authorities,-5.36,104.92,Asia,Indonesia,Lampung,Gumuk Mas,Exact,1/24/2017,1/24/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,20,,,,,,
226593,National authorities,-6.82,108.56,Asia,Indonesia,Jawa Barat,Gumulung Lebak,Exact,3/7/2017,3/7/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,18,,,,,,
216633,National authorities,3.53,116.90,Asia,Indonesia,Kalimantan Timur,Gunawan,Exact,4/19/2016,4/19/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,20,20,,,,,,
228470,OIE,35.94,126.70,Asia,Republic Of Korea,Chollabuk-Do,Gunsan-Si,Exact,6/7/2017,6/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",6,,0,6,,,,,
228335,OIE,35.94,126.70,Asia,Republic Of Korea,Chollabuk-Do,Gunsan-Si,Exact,6/3/2017,6/6/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",15300,0,0,15300,0,,,,
223567,National authorities,0.29,117.26,Asia,Indonesia,Kalimantan Timur,Gunung Telihan,Exact,1/26/2017,1/26/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,135,,,,,,
208247,National authorities,21.54,107.97,Asia,China,Guangxi Zhuangzu Zizhiqu,Guomao Market,Exact,12/31/2014,11/2/2015,Confirmed,Influenza - Avian,"H5N6 HPAI, H5N2 HPAI","domestic, duck, domestic, goose, domestic, chicken",,4,,,,,,,
227500,OIE,35.26,127.43,Asia,Republic Of Korea,Chollanam-Do,Gurye-Gun,Exact,12/17/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",7800,600,600,7200,0,,,,
211196,OIE,12.16,6.62,Africa,Nigeria,Zamfara,Gusau,Exact,3/1/2016,3/8/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",8699,228,228,8471,0,,,,
226343,National authorities,21.48,109.12,Asia,China,Guangxi Zhuangzu Zizhiqu,"Gusheng Market, Beihai City Location",Exact,,3/31/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified bird",,1,,,,,,,
225878,National authorities,32.41,115.68,Asia,China,Henan Sheng,Gushi,Unknown,3/15/2017,3/21/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,Male,74,1,1
221486,FAO Field Officer,-7.87,110.32,Asia,Indonesia,Daerah Istimewa Yogyakarta,Guwosari,Exact,10/25/2016,10/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,10,,,,,,
227502,OIE,37.44,127.01,Asia,Republic Of Korea,Kyonggi-Do,Gwacheon-Si,Exact,12/17/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, unspecified bird",115,3,3,112,0,,,,
209556,OIE,8.66,6.93,Africa,Nigeria,Abuja,Gwagwalada,Exact,1/4/2016,1/11/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1125,112,112,1013,0,,,,
211089,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,2/29/2016,3/4/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",18,4,4,14,0,,,,
210960,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,2/22/2016,2/29/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1040,35,35,1005,0,,,,
210859,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,2/12/2016,2/22/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",120,35,35,85,0,,,,
210432,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,2/2/2016,2/8/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",300,50,50,250,0,,,,
210390,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,1/31/2016,2/2/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",2,1,1,1,0,,,,
209963,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,1/18/2016,1/25/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1733,32,32,1701,0,,,,
209895,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,1/14/2016,1/21/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",750,48,48,702,0,,,,
209779,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,1/12/2016,1/19/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",15,3,3,12,0,,,,
209776,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,1/12/2016,1/19/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",150,11,11,139,0,,,,
209775,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,1/11/2016,1/19/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",32,9,9,23,0,,,,
209773,OIE,11.99,8.50,Africa,Nigeria,Kano,Gwale,Exact,1/11/2016,1/19/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",25,10,10,15,0,,,,
218136,National authorities,26.03,78.14,Asia,India,Madhya Pradesh,Gwalior,Centroid Admin2,,10/21/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"captive, stork",,,21,,,,0,,
222839,OIE,26.03,78.14,Asia,India,Madhya Pradesh,Gwalior,Exact,10/18/2016,1/19/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, stork",28,28,28,0,0,,,,
228777,OIE,37.54,127.08,Asia,Republic Of Korea,Seoul,Gwangjin-Gu,Exact,2/15/2017,6/26/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, greater white-fronted goose",,1,,0,0,,0,,
227517,OIE,37.41,127.31,Asia,Republic Of Korea,Kyonggi-Do,Gwangju-Si,Exact,12/18/2016,5/4/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",45782,60,60,45722,,,,,
207495,OIE,13.27,4.84,Africa,Nigeria,Sokoto,"Gwiwa Low Cost, Wamako",Exact,2/11/2015,9/19/2015,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",500,225,225,275,0,,,,
224511,OIE,46.25,16.98,Europe,Hungary,Somogy,Gyakanyes,Exact,1/19/2017,2/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,3,3,0,0,,,,
224501,OIE,46.25,16.98,Europe,Hungary,Somogy,Gyakanyes,Exact,1/13/2017,2/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
224499,OIE,46.25,16.98,Europe,Hungary,Somogy,Gyakanyes,Exact,1/12/2017,2/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
224497,OIE,46.25,16.98,Europe,Hungary,Somogy,Gyakanyes,Exact,1/6/2017,2/28/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
225107,OIE,47.69,17.63,Europe,Hungary,Gyor-Moson-Sopron,Gyor,Exact,2/26/2017,3/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,mute swan (cygnus olor))",,2,2,0,0,,,,
224323,OIE,47.81,17.49,Europe,Hungary,Gyor-Moson-Sopron,Gyor-Moson-Sopron,Exact,1/17/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",28999,6000,5900,23099,0,,,,
224059,OIE,49.99,10.55,Europe,Germany,Bayern,Haayberge,Exact,2/4/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, goose",,1,1,0,0,,,,
224184,OIE,43.56,-0.93,Europe,France,Aquitaine,Habas,Exact,2/13/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224183,OIE,43.56,-0.93,Europe,France,Aquitaine,Habas,Exact,2/13/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
224115,OIE,43.56,-0.93,Europe,France,Aquitaine,Habas,Unknown,2/10/2017,2/17/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",0,0,0,0,0,,,,
230178,National authorities,28.10,30.64,Africa,Egypt,Menia,Habashe,Centroid Admin2,6/20/2017,6/21/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,20,,20,,,,,
226724,National authorities,28.10,30.64,Africa,Egypt,Menia,Habashe,Centroid Admin2,4/10/2017,4/12/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,20,,20,,,,,
226403,OIE,40.51,141.49,Asia,Japan,Aomori,Hachinohe-Shi,Exact,12/8/2016,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, whooper swan",,1,1,0,0,,,,
211752,National authorities,29.87,31.33,Africa,Egypt,Cairo,Hadaiek Helwan,Centroid Admin2,3/31/2016,4/2/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,33,,33,,,,,
223187,OIE,55.26,9.43,Europe,Denmark,Soenderjylland,Haderslev,Exact,1/7/2017,2/3/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,0,0,,,,
218720,National authorities,29.87,31.33,Africa,Egypt,Cairo,Hadiak Helwan ,Centroid Admin2,10/27/2016,10/29/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,24,,24,,,,,
224320,OIE,46.39,20.27,Europe,Hungary,Csongrad,HadmezovaiSaiRhely,Exact,1/12/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",242,38,34,208,0,,,,
227053,OIE,35.06,127.92,Asia,Republic Of Korea,Kyongsangnam-Do,Hadong-Gun,Exact,2/27/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",3154,4,4,3150,0,,,,
219110,National authorities,34.56,126.57,Asia,Republic Of Korea,Chollanam-Do,Haenam County,Unknown,,11/16/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",40000,,,,,,0,,
227733,OIE,34.62,126.90,Asia,Republic Of Korea,Chollanam-Do,Haenam-Gun,Exact,2/21/2017,5/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",15700,0,0,15700,0,,,,
227732,OIE,34.62,126.90,Asia,Republic Of Korea,Chollanam-Do,Haenam-Gun,Exact,2/21/2017,5/12/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",23055,55,55,23000,0,,,,
227046,OIE,34.62,126.90,Asia,Republic Of Korea,Chollanam-Do,Haenam-Gun,Exact,2/21/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",23055,55,55,23000,0,,,,
227045,OIE,34.62,126.90,Asia,Republic Of Korea,Chollanam-Do,Haenam-Gun,Exact,2/21/2017,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",15700,0,0,15700,0,,,,
227011,OIE,34.62,126.90,Asia,Republic Of Korea,Chollanam-Do,Haenam-Gun,Exact,12/29/2016,4/14/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",13700,0,0,13700,0,,,,
219336,National authorities,34.62,126.90,Asia,Republic Of Korea,Chollanam-Do,Haenam-Gun,Exact,11/16/2016,11/22/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",40000,520,520,39480,0,,0,,
219673,OIE,51.40,7.45,Europe,Germany,Nordrhein-Westfalen,Hagen,Exact,11/18/2016,11/25/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,1,1,0,0,,,,
209869,OIE,43.65,-0.56,Europe,France,Aquitaine,Hagetmau,Exact,12/11/2015,1/22/2016,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, unspecified bird",2200,0,0,2200,0,,,,
228437,National authorities,26.55,31.66,Africa,Egypt,Suhag,Hai Gharb,Centroid Admin2,6/5/2017,6/8/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,20,,20,,,,,
225285,National authorities,26.55,31.66,Africa,Egypt,Suhag,Hai Gharb,Centroid Admin2,3/8/2017,3/9/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,16,,16,,,,,
225286,National authorities,26.47,31.76,Africa,Egypt,Suhag,Hai Mubarak,Centroid Admin2,3/8/2017,3/9/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,40,,40,,,,,
210624,National authorities,30.51,120.67,Asia,China,Zhejiang Sheng,"Haining District	",Unknown,1/22/2016,2/10/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
210612,National authorities,30.51,120.67,Asia,China,Zhejiang Sheng,"Haining District	",Unknown,1/13/2016,2/10/2016,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,1,
223580,National authorities,-5.34,105.21,Asia,Indonesia,Lampung,Hajimena,Exact,1/30/2017,1/30/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,3,,,,,,
230368,OIE,32.14,34.84,Asia,Israel,Tel Aviv,Hakfar Hayarok,Exact,8/10/2017,8/17/2017,Confirmed,Influenza - Equine,H3N8,"domestic, equidae",50,4,0,0,0,,,,
227399,National authorities,28.10,30.64,Africa,Egypt,Menia,Halal,Centroid Admin2,5/5/2017,5/6/2017,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,19,,19,,,,,
213353,National authorities,29.09,31.07,Africa,Egypt,Beni Suef,Halba,Centroid Admin2,6/15/2016,6/17/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,3200,,3200,,,,,
224338,OIE,54.86,-2.51,Europe,U.K. Of Great Britain And Northern Ireland,England,Haltwhistle,Exact,2/17/2017,2/24/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",32,,20,12,,,0,,
210598,National authorities,26.14,32.45,Africa,Egypt,Qena,Hamady,Centroid Admin2,1/26/2016,1/28/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,16,,16,,,,,
219825,OIE,53.59,9.93,Europe,Germany,Hamburg,Hamburg,Unknown,11/27/2016,11/29/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",310,3,2,1,0,,,,
219357,National authorities,53.59,9.93,Europe,Germany,Hamburg,Hamburg,Exact,11/18/2016,11/20/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,3,3,,,,0,,
224070,OIE,52.09,9.38,Europe,Germany,Niedersachsen,Hameln-Pyrmont,Exact,2/7/2017,2/10/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,3,3,0,0,,,,
222335,OIE,51.73,6.49,Europe,Germany,Nordrhein-Westfalen,Hamminkeln,Exact,1/10/2017,1/13/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",9000,180,180,8820,0,,,,
223417,OIE,48.03,17.25,Europe,Slovakia,Bratislava,Hamuliakovo,Exact,1/25/2017,2/5/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, greylag goose",,1,1,0,0,,,,
226489,OIE,39.39,141.12,Asia,Japan,Iwate,Hanamaki-Shi,Exact,1/5/2017,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, anatidae",,1,1,0,0,,,,
226468,OIE,39.39,141.12,Asia,Japan,Iwate,Hanamaki-Shi,Exact,12/22/2016,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, tundra swan",,1,1,0,0,,,,
226464,OIE,39.39,141.12,Asia,Japan,Iwate,Hanamaki-Shi,Exact,12/22/2016,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,black swan (cygnus atratus))",,1,1,0,0,,,,
226452,OIE,39.39,141.12,Asia,Japan,Iwate,Hanamaki-Shi,Exact,12/20/2016,4/18/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,1,1,0,0,,,,
222642,National authorities,30.67,113.83,Asia,China,Hubei Sheng,Hanchuan City,Unknown,1/16/2017,1/25/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,0,1,1
